Epoch,Training Cost,Training Accuracy,Evaluation Cost,Evaluation Accuracy
293,0.0669069844,0.972976,0.2031020283,0.96864
294,0.0673424434,0.972544,0.2037769535,0.9679
295,0.0671597701,0.9725,0.2035184354,0.96774
296,0.0671534381,0.972784,0.2034168354,0.96842
297,0.0666488912,0.973132,0.2031146553,0.96862
298,0.0668461275,0.97308,0.2030480541,0.96876
299,0.0670644397,0.972692,0.2033469296,0.96862
300,0.0667017755,0.973268,0.2027399152,0.96878
301,0.0667997873,0.973252,0.2031131068,0.96846
302,0.066976748,0.972828,0.2032013236,0.9683
303,0.0666654251,0.973196,0.2027574722,0.96896
304,0.066876679,0.973284,0.2030405907,0.96912
305,0.066727598,0.972964,0.202971229,0.96866
306,0.066791826,0.972992,0.2028877392,0.96898
307,0.0668121751,0.97304,0.2031540508,0.96846
308,0.0679118652,0.972076,0.2043381095,0.96786
309,0.0672704532,0.972888,0.2036541513,0.968
310,0.0669865378,0.973036,0.2033155346,0.96896
311,0.066991163,0.973148,0.2030524528,0.96912
312,0.0667710002,0.973084,0.2029666517,0.96896
313,0.0669823708,0.972504,0.2031564869,0.96832
314,0.0672822074,0.972616,0.20340806,0.96856
315,0.0665632979,0.972904,0.20277807,0.96946
316,0.0664923911,0.973664,0.2026955286,0.96956
317,0.0669974687,0.972816,0.2032004341,0.96862
318,0.0669656001,0.973004,0.2033925606,0.96844
319,0.0667987736,0.973304,0.203121164,0.96856
320,0.0668677779,0.97314,0.2031724093,0.96898
321,0.066862873,0.972624,0.2031218584,0.96822
322,0.0669744249,0.97282,0.2033519578,0.96862
323,0.067393316,0.972856,0.2037666977,0.96856
324,0.0666258237,0.973076,0.2027944577,0.96844
325,0.0667855515,0.973116,0.2030188391,0.96908
326,0.0672090311,0.972788,0.2033459973,0.96846
327,0.0668806027,0.973032,0.2032781704,0.96818
328,0.0669033928,0.973168,0.2030531733,0.96916
329,0.067235258,0.9726,0.2033191214,0.96808
330,0.0668480373,0.973036,0.2029284356,0.96872
331,0.0671195267,0.972216,0.203497908,0.9677
332,0.0672230582,0.972988,0.2035562429,0.96868
333,0.0671033107,0.972692,0.203531764,0.96796
334,0.0669988174,0.972572,0.2031094492,0.96842
335,0.0670132013,0.97348,0.2032421108,0.96974
336,0.0670747001,0.972752,0.203304965,0.96882
337,0.0670341569,0.9727,0.2031594418,0.96886
338,0.0670122889,0.973348,0.2034593598,0.96834
339,0.0673740416,0.972476,0.2035372639,0.96886
340,0.0668070645,0.973184,0.2031691579,0.96896
341,0.0664280708,0.973492,0.2027799573,0.9688
342,0.0671520965,0.972808,0.2035170105,0.96856
343,0.0673085692,0.972796,0.2035745903,0.96832
344,0.066846399,0.972884,0.2032081312,0.96862
345,0.0670446152,0.972644,0.2032759704,0.96854
346,0.0668533741,0.973056,0.2030513565,0.9692
347,0.0664961052,0.97342,0.2030002498,0.9692
348,0.0673811992,0.97262,0.2035260653,0.96852
349,0.0671152534,0.97274,0.2033742526,0.96882
350,0.0672982848,0.972836,0.2036581036,0.96878
351,0.0667478097,0.972996,0.2031323752,0.9689
352,0.0670505198,0.972932,0.2034169516,0.96776
353,0.0669529864,0.972796,0.2034331567,0.9686
354,0.066920922,0.972928,0.2032586803,0.96912
355,0.067006617,0.972952,0.2033408413,0.96922
356,0.0666669958,0.97334,0.2028518586,0.96956
357,0.0670464251,0.972988,0.2032107603,0.96874
358,0.0678217754,0.972424,0.2041286932,0.96776
359,0.0676122856,0.972176,0.2037417868,0.96794
360,0.0670182973,0.972684,0.2031906518,0.96868
361,0.0673861614,0.97232,0.2035318279,0.96812
362,0.066990374,0.972648,0.2033563077,0.96868
363,0.0671175815,0.972232,0.2035165815,0.96804
364,0.0669099906,0.973152,0.2032386815,0.96838
365,0.066923841,0.973072,0.2031159401,0.9682
366,0.0669386997,0.973176,0.2031358613,0.96886
367,0.0667286963,0.973256,0.2030562796,0.96884
