Epoch,Training Cost,Training Accuracy,Evaluation Cost,Evaluation Accuracy
173,0.0020763399,0.996716,0.0216211243,0.9774
174,0.0020724865,0.996712,0.0216322947,0.9773
175,0.0020696903,0.996716,0.0216347236,0.9773
176,0.002065871,0.996712,0.0216217252,0.97736
177,0.0020641751,0.996724,0.0216469345,0.97702
178,0.0020598106,0.996716,0.0216141821,0.97724
179,0.0020577544,0.996732,0.0215922603,0.97736
180,0.0020542097,0.99674,0.0216092295,0.97728
181,0.0020509763,0.996744,0.0216373965,0.97734
182,0.0020483748,0.996752,0.0216515266,0.97752
183,0.0020429041,0.996756,0.0216425743,0.97718
184,0.0020370882,0.996764,0.0216334854,0.97728
185,0.002032923,0.996768,0.0216613958,0.9771
186,0.0020276842,0.996776,0.0216232243,0.97744
187,0.0020229884,0.996788,0.021649618,0.97714
188,0.0020197527,0.996792,0.0216525807,0.97728
189,0.0020147986,0.9968,0.0216655677,0.97718
190,0.0020109924,0.996816,0.0216666559,0.97724
191,0.0020094046,0.996816,0.0216559213,0.97722
192,0.0020034797,0.996816,0.0216995958,0.97716
193,0.0019991221,0.996828,0.0216922216,0.97708
194,0.0019947465,0.996832,0.0216905689,0.97714
195,0.0019911908,0.996832,0.0216962134,0.97712
196,0.0019861486,0.996836,0.0216876899,0.97732
197,0.0019821874,0.996848,0.0216968208,0.97712
198,0.0019781171,0.996844,0.0216844194,0.97718
199,0.0019745278,0.996848,0.0216946111,0.97722
200,0.0019709275,0.996848,0.0216818917,0.97728
201,0.001967612,0.996848,0.0217080499,0.97716
202,0.0019634984,0.996848,0.0216847923,0.9771
203,0.0019615655,0.996852,0.021693958,0.97724
204,0.0019584906,0.996852,0.0217003098,0.97718
205,0.0019567217,0.996852,0.0217017354,0.97714
206,0.0019544333,0.996852,0.0216955234,0.97706
207,0.0019525382,0.996852,0.021694189,0.97714
208,0.001950481,0.996852,0.0217039531,0.9771
209,0.0019483308,0.996856,0.0217129342,0.97714
210,0.0019453275,0.996856,0.0217183887,0.97718
211,0.0019431229,0.996868,0.0217160982,0.97716
212,0.0019411023,0.996868,0.0217411492,0.97706
213,0.0019388447,0.996876,0.0217182449,0.9771
214,0.0019359308,0.996876,0.0217321615,0.97698
215,0.0019355331,0.99688,0.0217473687,0.97694
216,0.0019328409,0.99688,0.0217285407,0.97716
217,0.0019311178,0.996884,0.0217434953,0.97706
218,0.0019274475,0.996884,0.0217436198,0.97704
219,0.0019251299,0.996888,0.0217583016,0.97724
220,0.0019221635,0.996888,0.0217631382,0.97712
221,0.0019207571,0.996896,0.0217472413,0.97724
222,0.0019177759,0.9969,0.0217717219,0.97704
223,0.001916796,0.9969,0.0217540617,0.97724
224,0.0019142555,0.996904,0.0217457719,0.97708
225,0.0019139248,0.996904,0.0217715674,0.97692
226,0.0019109083,0.996908,0.0217710017,0.97706
227,0.0019069136,0.996908,0.0217574865,0.977
228,0.0019064995,0.996912,0.0217728489,0.9771
229,0.0019023314,0.996912,0.0217556017,0.9771
230,0.0018994571,0.996916,0.0217627598,0.97724
231,0.0018963776,0.996916,0.0217569521,0.97706
232,0.0018951223,0.99692,0.0217780539,0.97716
233,0.0018926312,0.99692,0.0217781626,0.97712
234,0.0018922545,0.996924,0.0218069989,0.97712
235,0.0018880785,0.996928,0.0217801519,0.97704
236,0.0018864088,0.996928,0.0217725497,0.97694
237,0.0018843387,0.996928,0.021778547,0.97722
238,0.0018820076,0.996928,0.0217830915,0.97708
239,0.0018799845,0.996928,0.0217870686,0.97694
240,0.0018787789,0.996932,0.0217793707,0.97708
241,0.0018760209,0.996932,0.0217950681,0.97702
242,0.0018752112,0.996932,0.0217986379,0.97692
243,0.0018751768,0.996932,0.0218070225,0.97694
244,0.0018723282,0.996932,0.021780765,0.97706
245,0.0018711312,0.996936,0.0217894162,0.97712
246,0.0018703034,0.996936,0.021808207,0.97698
247,0.0018699375,0.996944,0.0218146338,0.97706
248,0.0018659694,0.996944,0.0217938266,0.97708
249,0.0018653663,0.996944,0.0218043703,0.97698
250,0.001863276,0.996944,0.0218040492,0.97696
251,0.0018609977,0.996944,0.0218114363,0.97694
252,0.0018583979,0.996944,0.021833864,0.97702
253,0.0018572282,0.996944,0.0218216207,0.97706
